entryID, flight ID, Destination, Destination_IATA, Continent, Country, Time, Status, Price, Distance, Emissions, TaxCuts 
178,2N806,Mariehamn,MHQ,Europe,AX,2018-04-25T18:40:00Z,Scheduled,135.0,34.695,100.67745535714285,http://api.travelpayouts.com/v2/prices/latest?currency=usd&period_type=year&page=1&limit=30&show_to_affiliates=true&sorting=price&trip_class=0&token=fc796b73d53c1b96aae3d2a7af9cdb76
179,2N495,Kokkola/Jakobst,KOK,Europe,FI,2018-04-25T19:00:00Z,Scheduled,558.0,98.76599999999999,286.5977678571428,http://api.travelpayouts.com/v2/prices/latest?currency=usd&period_type=year&page=1&limit=30&show_to_affiliates=true&sorting=price&trip_class=0&token=fc796b73d53c1b96aae3d2a7af9cdb76
180,2N434,Pori,POR,Europe,FI,2018-04-25T07:05:00Z,Scheduled,316.0,81.212,235.65982142857143,http://api.travelpayouts.com/v2/prices/latest?currency=usd&period_type=year&page=1&limit=30&show_to_affiliates=true&sorting=price&trip_class=0&token=fc796b73d53c1b96aae3d2a7af9cdb76
181,2N438,Pori,POR,Europe,FI,2018-04-25T16:45:00Z,Scheduled,316.0,81.212,235.65982142857143,http://api.travelpayouts.com/v2/prices/latest?currency=usd&period_type=year&page=1&limit=30&show_to_affiliates=true&sorting=price&trip_class=0&token=fc796b73d53c1b96aae3d2a7af9cdb76
182,SK407,Copenhagen,CPH,Europe,DK,2018-04-25T14:15:00Z,Scheduled,523.0,92.571,268.62120535714286,http://api.travelpayouts.com/v2/prices/latest?currency=usd&period_type=year&page=1&limit=30&show_to_affiliates=true&sorting=price&trip_class=0&token=fc796b73d53c1b96aae3d2a7af9cdb76
183,SK605,Zurich,ZRH,Europe,CH,2018-04-25T05:20:00Z,Scheduled,1471.0,260.36699999999996,755.5292410714284,http://api.travelpayouts.com/v2/prices/latest?currency=usd&period_type=year&page=1&limit=30&show_to_affiliates=true&sorting=price&trip_class=0&token=fc796b73d53c1b96aae3d2a7af9cdb76
184,SK1429,Copenhagen,CPH,Europe,DK,2018-04-25T15:15:00Z,Scheduled,523.0,92.571,268.62120535714286,http://api.travelpayouts.com/v2/prices/latest?currency=usd&period_type=year&page=1&limit=30&show_to_affiliates=true&sorting=price&trip_class=0&token=fc796b73d53c1b96aae3d2a7af9cdb76
185,SK1427,Copenhagen,CPH,Europe,DK,2018-04-25T18:50:00Z,Scheduled,523.0,92.571,268.62120535714286,http://api.travelpayouts.com/v2/prices/latest?currency=usd&period_type=year&page=1&limit=30&show_to_affiliates=true&sorting=price&trip_class=0&token=fc796b73d53c1b96aae3d2a7af9cdb76
186,SK1423,Copenhagen,CPH,Europe,DK,2018-04-25T11:30:00Z,Scheduled,523.0,92.571,268.62120535714286,http://api.travelpayouts.com/v2/prices/latest?currency=usd&period_type=year&page=1&limit=30&show_to_affiliates=true&sorting=price&trip_class=0&token=fc796b73d53c1b96aae3d2a7af9cdb76
187,SK637,Frankfurt,FRA,Europe,DE,2018-04-25T12:35:00Z,Scheduled,1188.0,210.27599999999998,610.1758928571428,http://api.travelpayouts.com/v2/prices/latest?currency=usd&period_type=year&page=1&limit=30&show_to_affiliates=true&sorting=price&trip_class=0&token=fc796b73d53c1b96aae3d2a7af9cdb76
188,LH2413,Munich,MUC,Europe,DE,2018-04-25T07:00:00Z,Scheduled,1316.0,232.932,675.9187499999999,http://api.travelpayouts.com/v2/prices/latest?currency=usd&period_type=year&page=1&limit=30&show_to_affiliates=true&sorting=price&trip_class=0&token=fc796b73d53c1b96aae3d2a7af9cdb76
189,SK689,Milan LIN,LIN,Europe,IT,2018-04-25T07:25:00Z,Scheduled,1653.0,292.58099999999996,849.0073660714285,http://api.travelpayouts.com/v2/prices/latest?currency=usd&period_type=year&page=1&limit=30&show_to_affiliates=true&sorting=price&trip_class=0&token=fc796b73d53c1b96aae3d2a7af9cdb76
190,SK4222,Vaasa,VAA,Europe,FI,2018-04-25T05:05:00Z,Scheduled,460.0,118.22,343.0491071428571,http://api.travelpayouts.com/v2/prices/latest?currency=usd&period_type=year&page=1&limit=30&show_to_affiliates=true&sorting=price&trip_class=0&token=fc796b73d53c1b96aae3d2a7af9cdb76
191,TG961,Bangkok,BKK,Asia,TH,2018-04-25T12:30:00Z,Scheduled,8280.0,1465.56,4252.741071428572,http://api.travelpayouts.com/v2/prices/latest?currency=usd&period_type=year&page=1&limit=30&show_to_affiliates=true&sorting=price&trip_class=0&token=fc796b73d53c1b96aae3d2a7af9cdb76
192,SK2497,Billund,BLL,Europe,DK,2018-04-25T06:00:00Z,Scheduled,668.0,118.23599999999999,343.09553571428563,http://api.travelpayouts.com/v2/prices/latest?currency=usd&period_type=year&page=1&limit=30&show_to_affiliates=true&sorting=price&trip_class=0&token=fc796b73d53c1b96aae3d2a7af9cdb76
193,SK1762,Riga,RIX,Europe,LV,2018-04-25T06:30:00Z,Scheduled,443.0,113.851,330.37120535714286,http://api.travelpayouts.com/v2/prices/latest?currency=usd&period_type=year&page=1&limit=30&show_to_affiliates=true&sorting=price&trip_class=0&token=fc796b73d53c1b96aae3d2a7af9cdb76
194,SK2645,Hamburg,HAM,Europe,DE,2018-04-25T06:25:00Z,Scheduled,812.0,143.724,417.05625,http://api.travelpayouts.com/v2/prices/latest?currency=usd&period_type=year&page=1&limit=30&show_to_affiliates=true&sorting=price&trip_class=0&token=fc796b73d53c1b96aae3d2a7af9cdb76
195,SK1744,Tallinn,TLL,Europe,EE,2018-04-25T11:45:00Z,Scheduled,379.0,97.403,282.6426339285714,http://api.travelpayouts.com/v2/prices/latest?currency=usd&period_type=year&page=1&limit=30&show_to_affiliates=true&sorting=price&trip_class=0&token=fc796b73d53c1b96aae3d2a7af9cdb76
196,SK4234,Turku,TKU,Asia,TW,2018-04-25T12:15:00Z,Scheduled,8350.0,1477.9499999999998,4288.694196428571,http://api.travelpayouts.com/v2/prices/latest?currency=usd&period_type=year&page=1&limit=30&show_to_affiliates=true&sorting=price&trip_class=0&token=fc796b73d53c1b96aae3d2a7af9cdb76
197,SK740,Vilnius,VNO,Europe,LT,2018-04-25T12:20:00Z,Scheduled,676.0,119.65199999999999,347.2044642857142,http://api.travelpayouts.com/v2/prices/latest?currency=usd&period_type=year&page=1&limit=30&show_to_affiliates=true&sorting=price&trip_class=0&token=fc796b73d53c1b96aae3d2a7af9cdb76
198,SK2491,Aarhus,AAR,Europe,DK,2018-04-25T14:25:00Z,Scheduled,585.0,103.54499999999999,300.4654017857142,http://api.travelpayouts.com/v2/prices/latest?currency=usd&period_type=year&page=1&limit=30&show_to_affiliates=true&sorting=price&trip_class=0&token=fc796b73d53c1b96aae3d2a7af9cdb76
199,SK1497,Billund,BLL,Europe,DK,2018-04-25T14:50:00Z,Scheduled,668.0,118.23599999999999,343.09553571428563,http://api.travelpayouts.com/v2/prices/latest?currency=usd&period_type=year&page=1&limit=30&show_to_affiliates=true&sorting=price&trip_class=0&token=fc796b73d53c1b96aae3d2a7af9cdb76
200,SK1748,Tallinn,TLL,Europe,EE,2018-04-25T15:00:00Z,Scheduled,379.0,97.403,282.6426339285714,http://api.travelpayouts.com/v2/prices/latest?currency=usd&period_type=year&page=1&limit=30&show_to_affiliates=true&sorting=price&trip_class=0&token=fc796b73d53c1b96aae3d2a7af9cdb76
201,SK2473,Trondheim,TRD,Europe,NO,2018-04-25T15:00:00Z,Scheduled,612.0,108.324,314.33303571428564,http://api.travelpayouts.com/v2/prices/latest?currency=usd&period_type=year&page=1&limit=30&show_to_affiliates=true&sorting=price&trip_class=0&token=fc796b73d53c1b96aae3d2a7af9cdb76
202,SK4236,Turku,TKU,Asia,TW,2018-04-25T16:20:00Z,Scheduled,8350.0,1477.9499999999998,4288.694196428571,http://api.travelpayouts.com/v2/prices/latest?currency=usd&period_type=year&page=1&limit=30&show_to_affiliates=true&sorting=price&trip_class=0&token=fc796b73d53c1b96aae3d2a7af9cdb76
203,AY826,Helsinki,HEL,Europe,FI,2018-04-25T04:50:00Z,Scheduled,397.0,102.029,296.0662946428571,http://api.travelpayouts.com/v2/prices/latest?currency=usd&period_type=year&page=1&limit=30&show_to_affiliates=true&sorting=price&trip_class=0&token=fc796b73d53c1b96aae3d2a7af9cdb76
204,BT106,Riga,RIX,Europe,LV,2018-04-25T10:50:00Z,Scheduled,443.0,113.851,330.37120535714286,http://api.travelpayouts.com/v2/prices/latest?currency=usd&period_type=year&page=1&limit=30&show_to_affiliates=true&sorting=price&trip_class=0&token=fc796b73d53c1b96aae3d2a7af9cdb76
205,SK1767,Prague,PRG,Europe,CZ,2018-04-25T08:50:00Z,Scheduled,1056.0,186.91199999999998,542.3785714285713,http://api.travelpayouts.com/v2/prices/latest?currency=usd&period_type=year&page=1&limit=30&show_to_affiliates=true&sorting=price&trip_class=0&token=fc796b73d53c1b96aae3d2a7af9cdb76
206,NVR357,Rhodes,RHO,Europe,GR,2018-04-25T05:25:00Z,Scheduled,2653.0,469.58099999999996,1362.6234374999997,http://api.travelpayouts.com/v2/prices/latest?currency=usd&period_type=year&page=1&limit=30&show_to_affiliates=true&sorting=price&trip_class=0&token=fc796b73d53c1b96aae3d2a7af9cdb76
207,DY4063,Kiruna,KRN,Europe,SE,2018-04-25T08:50:00Z,Scheduled,955.0,169.035,490.5033482142857,http://api.travelpayouts.com/v2/prices/latest?currency=usd&period_type=year&page=1&limit=30&show_to_affiliates=true&sorting=price&trip_class=0&token=fc796b73d53c1b96aae3d2a7af9cdb76
208,SK1129,Ronneby,RNB,Europe,SE,2018-04-25T06:05:00Z,Scheduled,385.0,98.94500000000001,287.1171875,http://api.travelpayouts.com/v2/prices/latest?currency=usd&period_type=year&page=1&limit=30&show_to_affiliates=true&sorting=price&trip_class=0&token=fc796b73d53c1b96aae3d2a7af9cdb76
209,SK181,Angelholm,AGH,Europe,SE,2018-04-25T06:05:00Z,Scheduled,461.0,118.477,343.79486607142854,http://api.travelpayouts.com/v2/prices/latest?currency=usd&period_type=year&page=1&limit=30&show_to_affiliates=true&sorting=price&trip_class=0&token=fc796b73d53c1b96aae3d2a7af9cdb76
210,SK105,Malmo,MMX,Europe,SE,2018-04-25T06:10:00Z,Scheduled,513.0,90.801,263.48504464285713,http://api.travelpayouts.com/v2/prices/latest?currency=usd&period_type=year&page=1&limit=30&show_to_affiliates=true&sorting=price&trip_class=0&token=fc796b73d53c1b96aae3d2a7af9cdb76
211,SK2151,Goteborg,GOT,Europe,SE,2018-04-25T06:15:00Z,Scheduled,397.0,102.029,296.0662946428571,http://api.travelpayouts.com/v2/prices/latest?currency=usd&period_type=year&page=1&limit=30&show_to_affiliates=true&sorting=price&trip_class=0&token=fc796b73d53c1b96aae3d2a7af9cdb76
212,SK191,Kalmar,KLR,Europe,SE,2018-04-25T06:25:00Z,Scheduled,313.0,80.441,233.42254464285713,http://api.travelpayouts.com/v2/prices/latest?currency=usd&period_type=year&page=1&limit=30&show_to_affiliates=true&sorting=price&trip_class=0&token=fc796b73d53c1b96aae3d2a7af9cdb76
213,SK151,Goteborg,GOT,Europe,SE,2018-04-25T07:25:00Z,Scheduled,397.0,102.029,296.0662946428571,http://api.travelpayouts.com/v2/prices/latest?currency=usd&period_type=year&page=1&limit=30&show_to_affiliates=true&sorting=price&trip_class=0&token=fc796b73d53c1b96aae3d2a7af9cdb76
214,SK1141,Ronneby,RNB,Europe,SE,2018-04-25T09:15:00Z,Scheduled,385.0,98.94500000000001,287.1171875,http://api.travelpayouts.com/v2/prices/latest?currency=usd&period_type=year&page=1&limit=30&show_to_affiliates=true&sorting=price&trip_class=0&token=fc796b73d53c1b96aae3d2a7af9cdb76
215,SK2153,Goteborg,GOT,Europe,SE,2018-04-25T05:00:00Z,Scheduled,397.0,102.029,296.0662946428571,http://api.travelpayouts.com/v2/prices/latest?currency=usd&period_type=year&page=1&limit=30&show_to_affiliates=true&sorting=price&trip_class=0&token=fc796b73d53c1b96aae3d2a7af9cdb76
216,SK066,Are Ostersund,OSD,other,SE,2018-04-25T06:10:00Z,Scheduled,0.0,0.0,0.0,http://api.travelpayouts.com/v2/prices/latest?currency=usd&period_type=year&page=1&limit=30&show_to_affiliates=true&sorting=price&trip_class=0&token=fc796b73d53c1b96aae3d2a7af9cdb76
217,SK1012,Skelleftea,SFT,Europe,SE,2018-04-25T06:10:00Z,Scheduled,622.0,110.094,319.46919642857137,http://api.travelpayouts.com/v2/prices/latest?currency=usd&period_type=year&page=1&limit=30&show_to_affiliates=true&sorting=price&trip_class=0&token=fc796b73d53c1b96aae3d2a7af9cdb76
218,SK1004,Lulea,LLA,Europe,SE,2018-04-25T06:15:00Z,Scheduled,727.0,128.679,373.3988839285714,http://api.travelpayouts.com/v2/prices/latest?currency=usd&period_type=year&page=1&limit=30&show_to_affiliates=true&sorting=price&trip_class=0&token=fc796b73d53c1b96aae3d2a7af9cdb76
219,SK024,Umea,UME,Europe,SE,2018-04-25T06:20:00Z,Scheduled,514.0,90.978,263.9986607142857,http://api.travelpayouts.com/v2/prices/latest?currency=usd&period_type=year&page=1&limit=30&show_to_affiliates=true&sorting=price&trip_class=0&token=fc796b73d53c1b96aae3d2a7af9cdb76
220,SK107,Malmo,MMX,Europe,SE,2018-04-25T07:15:00Z,Scheduled,513.0,90.801,263.48504464285713,http://api.travelpayouts.com/v2/prices/latest?currency=usd&period_type=year&page=1&limit=30&show_to_affiliates=true&sorting=price&trip_class=0&token=fc796b73d53c1b96aae3d2a7af9cdb76
221,SK006,Lulea,LLA,Europe,SE,2018-04-25T07:25:00Z,Scheduled,727.0,128.679,373.3988839285714,http://api.travelpayouts.com/v2/prices/latest?currency=usd&period_type=year&page=1&limit=30&show_to_affiliates=true&sorting=price&trip_class=0&token=fc796b73d53c1b96aae3d2a7af9cdb76
222,SK2026,Umea,UME,Europe,SE,2018-04-25T09:20:00Z,Scheduled,514.0,90.978,263.9986607142857,http://api.travelpayouts.com/v2/prices/latest?currency=usd&period_type=year&page=1&limit=30&show_to_affiliates=true&sorting=price&trip_class=0&token=fc796b73d53c1b96aae3d2a7af9cdb76
223,SK048,Sundsvall,SDL,Europe,SE,2018-04-25T06:25:00Z,Scheduled,343.0,88.151,255.79531249999994,http://api.travelpayouts.com/v2/prices/latest?currency=usd&period_type=year&page=1&limit=30&show_to_affiliates=true&sorting=price&trip_class=0&token=fc796b73d53c1b96aae3d2a7af9cdb76
224,SK117,Malmo,MMX,Europe,SE,2018-04-25T11:10:00Z,Scheduled,513.0,90.801,263.48504464285713,http://api.travelpayouts.com/v2/prices/latest?currency=usd&period_type=year&page=1&limit=30&show_to_affiliates=true&sorting=price&trip_class=0&token=fc796b73d53c1b96aae3d2a7af9cdb76
225,2N1006,Jonkoping,JKG,Europe,SE,2018-04-25T12:30:00Z,Scheduled,285.0,73.245,212.54129464285714,http://api.travelpayouts.com/v2/prices/latest?currency=usd&period_type=year&page=1&limit=30&show_to_affiliates=true&sorting=price&trip_class=0&token=fc796b73d53c1b96aae3d2a7af9cdb76
226,SK081,Visby,VBY,Europe,SE,2018-04-25T12:50:00Z,Scheduled,189.0,48.573,140.94843749999998,http://api.travelpayouts.com/v2/prices/latest?currency=usd&period_type=year&page=1&limit=30&show_to_affiliates=true&sorting=price&trip_class=0&token=fc796b73d53c1b96aae3d2a7af9cdb76
227,2N1008,Jonkoping,JKG,Europe,SE,2018-04-25T15:20:00Z,Scheduled,285.0,73.245,212.54129464285714,http://api.travelpayouts.com/v2/prices/latest?currency=usd&period_type=year&page=1&limit=30&show_to_affiliates=true&sorting=price&trip_class=0&token=fc796b73d53c1b96aae3d2a7af9cdb76
228,SK197,Kalmar,KLR,Europe,SE,2018-04-25T15:55:00Z,Scheduled,313.0,80.441,233.42254464285713,http://api.travelpayouts.com/v2/prices/latest?currency=usd&period_type=year&page=1&limit=30&show_to_affiliates=true&sorting=price&trip_class=0&token=fc796b73d53c1b96aae3d2a7af9cdb76
229,SK1127,Ronneby,RNB,Europe,SE,2018-04-25T16:00:00Z,Scheduled,385.0,98.94500000000001,287.1171875,http://api.travelpayouts.com/v2/prices/latest?currency=usd&period_type=year&page=1&limit=30&show_to_affiliates=true&sorting=price&trip_class=0&token=fc796b73d53c1b96aae3d2a7af9cdb76
230,HP368,Kristianstad,KID,Europe,SE,2018-04-25T16:40:00Z,Scheduled,435.0,111.795,324.4051339285714,http://api.travelpayouts.com/v2/prices/latest?currency=usd&period_type=year&page=1&limit=30&show_to_affiliates=true&sorting=price&trip_class=0&token=fc796b73d53c1b96aae3d2a7af9cdb76
231,2N666,Hemavan Tarnaby,HMV,Europe,SE,2018-04-25T17:20:00Z,Scheduled,725.0,128.325,372.3716517857142,http://api.travelpayouts.com/v2/prices/latest?currency=usd&period_type=year&page=1&limit=30&show_to_affiliates=true&sorting=price&trip_class=0&token=fc796b73d53c1b96aae3d2a7af9cdb76
232,2N1012,Jonkoping,JKG,Europe,SE,2018-04-25T18:45:00Z,Scheduled,285.0,73.245,212.54129464285714,http://api.travelpayouts.com/v2/prices/latest?currency=usd&period_type=year&page=1&limit=30&show_to_affiliates=true&sorting=price&trip_class=0&token=fc796b73d53c1b96aae3d2a7af9cdb76
233,DY4071,Goteborg,GOT,Europe,SE,2018-04-25T04:55:00Z,Scheduled,397.0,102.029,296.0662946428571,http://api.travelpayouts.com/v2/prices/latest?currency=usd&period_type=year&page=1&limit=30&show_to_affiliates=true&sorting=price&trip_class=0&token=fc796b73d53c1b96aae3d2a7af9cdb76
234,DY4073,Goteborg,GOT,Europe,SE,2018-04-25T06:40:00Z,Scheduled,397.0,102.029,296.0662946428571,http://api.travelpayouts.com/v2/prices/latest?currency=usd&period_type=year&page=1&limit=30&show_to_affiliates=true&sorting=price&trip_class=0&token=fc796b73d53c1b96aae3d2a7af9cdb76
235,DY4095,Skelleftea,SFT,Europe,SE,2018-04-25T06:45:00Z,Scheduled,622.0,110.094,319.46919642857137,http://api.travelpayouts.com/v2/prices/latest?currency=usd&period_type=year&page=1&limit=30&show_to_affiliates=true&sorting=price&trip_class=0&token=fc796b73d53c1b96aae3d2a7af9cdb76
236,SK193,Kalmar,KLR,Europe,SE,2018-04-25T10:10:00Z,Scheduled,313.0,80.441,233.42254464285713,http://api.travelpayouts.com/v2/prices/latest?currency=usd&period_type=year&page=1&limit=30&show_to_affiliates=true&sorting=price&trip_class=0&token=fc796b73d53c1b96aae3d2a7af9cdb76
237,SK010,Lulea,LLA,Europe,SE,2018-04-25T12:15:00Z,Scheduled,727.0,128.679,373.3988839285714,http://api.travelpayouts.com/v2/prices/latest?currency=usd&period_type=year&page=1&limit=30&show_to_affiliates=true&sorting=price&trip_class=0&token=fc796b73d53c1b96aae3d2a7af9cdb76
238,SK094,Ornskoldsvik,OER,Europe,SE,2018-04-25T12:15:00Z,Scheduled,442.0,113.59400000000001,329.6254464285714,http://api.travelpayouts.com/v2/prices/latest?currency=usd&period_type=year&page=1&limit=30&show_to_affiliates=true&sorting=price&trip_class=0&token=fc796b73d53c1b96aae3d2a7af9cdb76
239,2N254,Karlstad,KSD,Europe,SE,2018-04-25T12:45:00Z,Scheduled,259.0,66.563,193.15156249999998,http://api.travelpayouts.com/v2/prices/latest?currency=usd&period_type=year&page=1&limit=30&show_to_affiliates=true&sorting=price&trip_class=0&token=fc796b73d53c1b96aae3d2a7af9cdb76
240,DY4051,Malmo,MMX,Europe,SE,2018-04-25T14:00:00Z,Scheduled,513.0,90.801,263.48504464285713,http://api.travelpayouts.com/v2/prices/latest?currency=usd&period_type=year&page=1&limit=30&show_to_affiliates=true&sorting=price&trip_class=0&token=fc796b73d53c1b96aae3d2a7af9cdb76
241,SK2167,Goteborg,GOT,Europe,SE,2018-04-25T15:05:00Z,Scheduled,397.0,102.029,296.0662946428571,http://api.travelpayouts.com/v2/prices/latest?currency=usd&period_type=year&page=1&limit=30&show_to_affiliates=true&sorting=price&trip_class=0&token=fc796b73d53c1b96aae3d2a7af9cdb76
242,DY4097,Skelleftea,SFT,Europe,SE,2018-04-25T15:40:00Z,Scheduled,622.0,110.094,319.46919642857137,http://api.travelpayouts.com/v2/prices/latest?currency=usd&period_type=year&page=1&limit=30&show_to_affiliates=true&sorting=price&trip_class=0&token=fc796b73d53c1b96aae3d2a7af9cdb76
243,SK083,Visby,VBY,Europe,SE,2018-04-25T15:55:00Z,Scheduled,189.0,48.573,140.94843749999998,http://api.travelpayouts.com/v2/prices/latest?currency=usd&period_type=year&page=1&limit=30&show_to_affiliates=true&sorting=price&trip_class=0&token=fc796b73d53c1b96aae3d2a7af9cdb76
244,SK096,Ornskoldsvik,OER,Europe,SE,2018-04-25T16:00:00Z,Scheduled,442.0,113.59400000000001,329.6254464285714,http://api.travelpayouts.com/v2/prices/latest?currency=usd&period_type=year&page=1&limit=30&show_to_affiliates=true&sorting=price&trip_class=0&token=fc796b73d53c1b96aae3d2a7af9cdb76
245,DY4035,Lulea,LLA,Europe,SE,2018-04-25T06:30:00Z,Scheduled,727.0,128.679,373.3988839285714,http://api.travelpayouts.com/v2/prices/latest?currency=usd&period_type=year&page=1&limit=30&show_to_affiliates=true&sorting=price&trip_class=0&token=fc796b73d53c1b96aae3d2a7af9cdb76
246,DY4009,Umea,UME,Europe,SE,2018-04-25T09:25:00Z,Scheduled,514.0,90.978,263.9986607142857,http://api.travelpayouts.com/v2/prices/latest?currency=usd&period_type=year&page=1&limit=30&show_to_affiliates=true&sorting=price&trip_class=0&token=fc796b73d53c1b96aae3d2a7af9cdb76
247,DY4039,Lulea,LLA,Europe,SE,2018-04-25T10:10:00Z,Scheduled,727.0,128.679,373.3988839285714,http://api.travelpayouts.com/v2/prices/latest?currency=usd&period_type=year&page=1&limit=30&show_to_affiliates=true&sorting=price&trip_class=0&token=fc796b73d53c1b96aae3d2a7af9cdb76
248,SK195,Kalmar,KLR,Europe,SE,2018-04-25T12:50:00Z,Scheduled,313.0,80.441,233.42254464285713,http://api.travelpayouts.com/v2/prices/latest?currency=usd&period_type=year&page=1&limit=30&show_to_affiliates=true&sorting=price&trip_class=0&token=fc796b73d53c1b96aae3d2a7af9cdb76
249,DY4079,Goteborg,GOT,Europe,SE,2018-04-25T12:55:00Z,Scheduled,397.0,102.029,296.0662946428571,http://api.travelpayouts.com/v2/prices/latest?currency=usd&period_type=year&page=1&limit=30&show_to_affiliates=true&sorting=price&trip_class=0&token=fc796b73d53c1b96aae3d2a7af9cdb76
250,DY4043,Lulea,LLA,Europe,SE,2018-04-25T14:00:00Z,Scheduled,727.0,128.679,373.3988839285714,http://api.travelpayouts.com/v2/prices/latest?currency=usd&period_type=year&page=1&limit=30&show_to_affiliates=true&sorting=price&trip_class=0&token=fc796b73d53c1b96aae3d2a7af9cdb76
251,SK2002,Lulea,LLA,Europe,SE,2018-04-25T14:55:00Z,Scheduled,727.0,128.679,373.3988839285714,http://api.travelpayouts.com/v2/prices/latest?currency=usd&period_type=year&page=1&limit=30&show_to_affiliates=true&sorting=price&trip_class=0&token=fc796b73d53c1b96aae3d2a7af9cdb76
252,SK171,Goteborg,GOT,Europe,SE,2018-04-25T18:30:00Z,Scheduled,397.0,102.029,296.0662946428571,http://api.travelpayouts.com/v2/prices/latest?currency=usd&period_type=year&page=1&limit=30&show_to_affiliates=true&sorting=price&trip_class=0&token=fc796b73d53c1b96aae3d2a7af9cdb76
253,DY4055,Malmo,MMX,Europe,SE,2018-04-25T18:35:00Z,Scheduled,513.0,90.801,263.48504464285713,http://api.travelpayouts.com/v2/prices/latest?currency=usd&period_type=year&page=1&limit=30&show_to_affiliates=true&sorting=price&trip_class=0&token=fc796b73d53c1b96aae3d2a7af9cdb76
254,SK1048,Kiruna,KRN,Europe,SE,2018-04-25T18:50:00Z,Scheduled,955.0,169.035,490.5033482142857,http://api.travelpayouts.com/v2/prices/latest?currency=usd&period_type=year&page=1&limit=30&show_to_affiliates=true&sorting=price&trip_class=0&token=fc796b73d53c1b96aae3d2a7af9cdb76
255,DY4099,Skelleftea,SFT,Europe,SE,2018-04-25T19:10:00Z,Scheduled,622.0,110.094,319.46919642857137,http://api.travelpayouts.com/v2/prices/latest?currency=usd&period_type=year&page=1&limit=30&show_to_affiliates=true&sorting=price&trip_class=0&token=fc796b73d53c1b96aae3d2a7af9cdb76
256,DY4005,Umea,UME,Europe,SE,2018-04-25T06:30:00Z,Scheduled,514.0,90.978,263.9986607142857,http://api.travelpayouts.com/v2/prices/latest?currency=usd&period_type=year&page=1&limit=30&show_to_affiliates=true&sorting=price&trip_class=0&token=fc796b73d53c1b96aae3d2a7af9cdb76
257,SK079,Visby,VBY,Europe,SE,2018-04-25T09:35:00Z,Scheduled,189.0,48.573,140.94843749999998,http://api.travelpayouts.com/v2/prices/latest?currency=usd&period_type=year&page=1&limit=30&show_to_affiliates=true&sorting=price&trip_class=0&token=fc796b73d53c1b96aae3d2a7af9cdb76
258,2N662,Hemavan Tarnaby,HMV,Europe,SE,2018-04-25T07:05:00Z,Scheduled,725.0,128.325,372.3716517857142,http://api.travelpayouts.com/v2/prices/latest?currency=usd&period_type=year&page=1&limit=30&show_to_affiliates=true&sorting=price&trip_class=0&token=fc796b73d53c1b96aae3d2a7af9cdb76
259,2N592,Arvidsjaur,AJR,Europe,SE,2018-04-25T07:15:00Z,Scheduled,700.0,123.89999999999999,359.53124999999994,http://api.travelpayouts.com/v2/prices/latest?currency=usd&period_type=year&page=1&limit=30&show_to_affiliates=true&sorting=price&trip_class=0&token=fc796b73d53c1b96aae3d2a7af9cdb76
260,SK2107,Malmo,MMX,Europe,SE,2018-04-25T09:30:00Z,Scheduled,513.0,90.801,263.48504464285713,http://api.travelpayouts.com/v2/prices/latest?currency=usd&period_type=year&page=1&limit=30&show_to_affiliates=true&sorting=price&trip_class=0&token=fc796b73d53c1b96aae3d2a7af9cdb76
261,SK165,Goteborg,GOT,Europe,SE,2018-04-25T15:50:00Z,Scheduled,397.0,102.029,296.0662946428571,http://api.travelpayouts.com/v2/prices/latest?currency=usd&period_type=year&page=1&limit=30&show_to_affiliates=true&sorting=price&trip_class=0&token=fc796b73d53c1b96aae3d2a7af9cdb76
262,SK113,Malmo,MMX,Europe,SE,2018-04-25T18:25:00Z,Scheduled,513.0,90.801,263.48504464285713,http://api.travelpayouts.com/v2/prices/latest?currency=usd&period_type=year&page=1&limit=30&show_to_affiliates=true&sorting=price&trip_class=0&token=fc796b73d53c1b96aae3d2a7af9cdb76
263,SK085,Visby,VBY,Europe,SE,2018-04-25T19:40:00Z,Scheduled,189.0,48.573,140.94843749999998,http://api.travelpayouts.com/v2/prices/latest?currency=usd&period_type=year&page=1&limit=30&show_to_affiliates=true&sorting=price&trip_class=0&token=fc796b73d53c1b96aae3d2a7af9cdb76
264,SK022,Lulea,LLA,Europe,SE,2018-04-25T20:40:00Z,Scheduled,727.0,128.679,373.3988839285714,http://api.travelpayouts.com/v2/prices/latest?currency=usd&period_type=year&page=1&limit=30&show_to_affiliates=true&sorting=price&trip_class=0&token=fc796b73d53c1b96aae3d2a7af9cdb76
265,SK026,Umea,UME,Europe,SE,2018-04-25T20:55:00Z,Scheduled,514.0,90.978,263.9986607142857,http://api.travelpayouts.com/v2/prices/latest?currency=usd&period_type=year&page=1&limit=30&show_to_affiliates=true&sorting=price&trip_class=0&token=fc796b73d53c1b96aae3d2a7af9cdb76
266,SK008,Lulea,LLA,Europe,SE,2018-04-25T09:30:00Z,Scheduled,727.0,128.679,373.3988839285714,http://api.travelpayouts.com/v2/prices/latest?currency=usd&period_type=year&page=1&limit=30&show_to_affiliates=true&sorting=price&trip_class=0&token=fc796b73d53c1b96aae3d2a7af9cdb76
